Production_ID,Date,Production_Line,Shift,Machine_ID,Operator_ID,Product,Planned_Qty,Produced_Qty,Scrap_Qty,Downtime_Minutes,Downtime_Reason,Efficiency_Percent,Scrap_Rate_Percent
PRD15116,2025-03-04,Cut-to-Length Line,C,MC009,OP022,Steel Plate,1764,1677,87,59,Tool Change,95.7,4.93
PRD15117,2025-01-19,Slitting Line,A,MC009,OP023,Steel Strip,956,907,49,69,Mechanical Failure,98.3,5.13
PRD15118,2025-12-13,Rolling Line,B,MC010,OP010,CR Sheet,1654,1606,48,66,Scheduled Maintenance,91.3,2.9
PRD15119,2025-04-11,Cut-to-Length Line,A,MC004,OP025,CR Coil,1316,1293,23,0,Power Failure,96.2,1.75
PRD15120,2025-02-06,Finishing Line,C,MC016,OP021,GP Coil,796,781,15,8,Power Failure,90.7,1.88
PRD15121,2025-04-17,Rolling Line,B,MC002,OP028,Steel Strip,518,498,20,75,Tool Change,94.7,3.86
PRD15122,2025-04-02,Slitting Line,A,MC011,OP027,CR Coil,1898,1867,31,51,Power Failure,97.8,1.63
PRD15123,2025-11-04,Finishing Line,B,MC009,OP017,Steel Plate,639,620,19,30,Quality Inspection,96.8,2.97
PRD15124,2025-07-04,Slitting Line,A,MC003,OP026,HR Coil,1066,1061,5,35,Material Shortage,97.4,0.47
PRD15125,2025-08-04,Finishing Line,A,MC007,OP018,Steel Strip,857,825,32,46,Material Shortage,96.4,3.73
PRD15126,2025-01-28,Slitting Line,A,MC013,OP024,GP Coil,2037,2009,28,24,Tool Change,94.2,1.37
PRD15127,2025-02-05,Rolling Line,B,MC013,OP001,Steel Strip,1295,1248,47,81,Mechanical Failure,95.0,3.63
PRD15128,2025-11-16,Rolling Line,A,MC019,OP002,GI Sheet,1181,1149,32,54,Tool Change,92.9,2.71
PRD15129,2025-01-18,Rolling Line,A,MC011,OP005,HR Sheet,1972,1922,50,156,Quality Inspection,93.1,2.54
PRD15130,2025-12-11,Finishing Line,A,MC005,OP010,GP Coil,2320,2267,53,29,Quality Inspection,97.0,2.28
PRD15131,2025-07-15,Finishing Line,A,MC016,OP012,Steel Plate,2294,2239,55,0,Tool Change,99.0,2.4
PRD15132,2025-03-19,Finishing Line,A,MC002,OP013,GP Coil,2122,2097,25,12,Quality Inspection,97.0,1.18
PRD15133,2025-06-16,Finishing Line,B,MC010,OP016,CR Coil,2171,2129,42,36,Tool Change,97.6,1.93
PRD15134,2025-03-31,Finishing Line,B,MC010,OP027,Steel Plate,1345,1269,76,48,Quality Inspection,96.0,5.65
PRD15135,2025-09-21,Cut-to-Length Line,C,MC019,OP029,Steel Plate,1167,1121,46,45,Material Shortage,93.4,3.94
PRD15136,2025-07-27,Finishing Line,A,MC020,OP027,HR Coil,1949,1909,40,9,Power Failure,95.2,2.05
PRD15137,2025-07-31,Rolling Line,C,MC006,OP003,GP Coil,968,954,14,45,Material Shortage,93.8,1.45
PRD15138,2025-09-28,Slitting Line,B,MC016,OP029,CR Sheet,1389,1349,40,58,Quality Inspection,94.2,2.88
PRD15139,2025-09-20,Cut-to-Length Line,B,MC013,OP004,GP Coil,1398,1383,15,87,Material Shortage,97.6,1.07
PRD15140,2025-09-30,Finishing Line,A,MC019,OP016,GP Coil,2095,2048,47,19,Quality Inspection,96.1,2.24
PRD15141,2025-12-08,Cut-to-Length Line,A,MC003,OP010,HR Sheet,1377,1359,18,70,Scheduled Maintenance,96.1,1.31
PRD15142,2025-08-02,Finishing Line,B,MC009,OP014,Steel Plate,1830,1758,72,28,Mechanical Failure,93.8,3.93
PRD15143,2025-03-05,Pickling Line,C,MC010,OP021,CR Coil,1729,1709,20,31,Quality Inspection,89.4,1.16
PRD15144,2025-01-12,Cut-to-Length Line,C,MC016,OP019,CR Sheet,623,595,28,118,Quality Inspection,85.4,4.49
PRD15145,2025-07-29,Finishing Line,C,MC018,OP005,HR Coil,1670,1629,41,33,Tool Change,92.5,2.46
PRD15146,2025-11-08,Rolling Line,C,MC004,OP019,HR Coil,1783,1741,42,100,Tool Change,87.1,2.36
PRD15147,2025-06-23,Finishing Line,B,MC016,OP011,GI Sheet,2378,2326,52,23,Mechanical Failure,93.8,2.19
PRD15148,2025-09-13,Pickling Line,B,MC018,OP017,HR Coil,634,621,13,46,Material Shortage,92.1,2.05
PRD15149,2025-04-11,Cut-to-Length Line,C,MC010,OP030,GP Coil,540,529,11,73,Scheduled Maintenance,94.3,2.04
PRD15150,2025-01-16,Finishing Line,C,MC001,OP007,GI Sheet,1411,1358,53,23,Mechanical Failure,90.1,3.76
PRD15151,2025-07-16,Slitting Line,A,MC010,OP004,GI Sheet,2415,2323,92,40,Quality Inspection,96.9,3.81
PRD15152,2025-09-15,Slitting Line,C,MC017,OP015,CR Coil,1844,1805,39,51,Mechanical Failure,92.1,2.11
PRD15153,2025-09-01,Pickling Line,B,MC019,OP030,HR Coil,1192,1171,21,22,Mechanical Failure,95.3,1.76
PRD15154,2025-12-14,Rolling Line,B,MC016,OP024,Steel Strip,682,658,24,108,Material Shortage,90.1,3.52
PRD15155,2025-09-06,Pickling Line,C,MC006,OP004,HR Coil,1543,1506,37,73,Material Shortage,95.2,2.4
PRD15156,2025-04-15,Slitting Line,B,MC008,OP016,GP Coil,2381,2332,49,0,Quality Inspection,88.8,2.06
PRD15157,2025-07-01,Finishing Line,C,MC016,OP030,CR Coil,2151,2120,31,50,Material Shortage,92.3,1.44
PRD15158,2025-06-04,Rolling Line,C,MC012,OP027,Steel Plate,1399,1343,56,110,Tool Change,93.3,4.0
PRD15159,2025-10-14,Pickling Line,A,MC009,OP023,CR Sheet,1048,1019,29,33,Mechanical Failure,93.6,2.77
PRD15160,2025-06-18,Finishing Line,A,MC016,OP019,HR Sheet,2419,2407,12,13,Tool Change,98.4,0.5
PRD15161,2025-02-16,Finishing Line,B,MC007,OP002,Steel Plate,837,808,29,26,Quality Inspection,93.7,3.46
PRD15162,2025-02-12,Cut-to-Length Line,C,MC008,OP011,Steel Plate,2244,2117,127,102,Scheduled Maintenance,93.5,5.66
PRD15163,2025-11-17,Pickling Line,A,MC020,OP019,GI Sheet,777,753,24,42,Material Shortage,97.1,3.09
PRD15164,2025-11-02,Slitting Line,C,MC005,OP023,Steel Strip,2335,2230,105,50,Quality Inspection,92.9,4.5
PRD15165,2025-08-09,Slitting Line,B,MC009,OP014,Steel Plate,1887,1843,44,33,Material Shortage,97.2,2.33
PRD15166,2025-01-01,Rolling Line,C,MC008,OP012,GP Coil,1109,1096,13,108,Mechanical Failure,91.0,1.17
PRD15167,2025-07-19,Cut-to-Length Line,A,MC020,OP019,Steel Plate,882,867,15,71,Quality Inspection,96.4,1.7
PRD15168,2025-05-24,Slitting Line,A,MC016,OP010,Steel Strip,2096,2017,79,53,Quality Inspection,98.0,3.77
PRD15169,2025-01-28,Cut-to-Length Line,A,MC011,OP008,HR Coil,1370,1363,7,40,Mechanical Failure,96.1,0.51
PRD15170,2025-12-08,Slitting Line,B,MC001,OP024,CR Sheet,2162,2112,50,42,Tool Change,96.7,2.31
PRD15171,2025-12-04,Pickling Line,A,MC017,OP017,CR Coil,2269,2242,27,90,Scheduled Maintenance,95.0,1.19
PRD15172,2025-10-05,Pickling Line,C,MC012,OP023,CR Coil,2363,2331,32,94,Material Shortage,97.3,1.35
PRD15173,2025-02-10,Finishing Line,A,MC005,OP008,HR Coil,2081,2038,43,30,Scheduled Maintenance,98.3,2.07
PRD15174,2025-11-28,Rolling Line,B,MC014,OP009,CR Coil,781,768,13,97,Power Failure,92.4,1.66
PRD15175,2025-05-27,Slitting Line,C,MC007,OP024,Steel Strip,2422,2379,43,6,Quality Inspection,93.3,1.78
PRD15176,2025-12-11,Rolling Line,B,MC007,OP014,CR Sheet,2380,2347,33,90,Mechanical Failure,96.2,1.39
PRD15177,2025-06-27,Rolling Line,A,MC004,OP015,CR Coil,2218,2161,57,52,Quality Inspection,95.9,2.57
PRD15178,2025-11-11,Cut-to-Length Line,C,MC015,,HR Coil,2200,2189,11,33,Material Shortage,91.0,0.5
PRD15179,2025-11-21,Rolling Line,A,MC007,OP026,GP Coil,2082,2030,52,91,Quality Inspection,95.9,2.5
PRD15180,2025-06-16,Rolling Line,A,MC009,OP022,GI Sheet,547,515,32,102,Quality Inspection,99.0,5.85
PRD15181,2025-05-03,Finishing Line,B,MC001,OP008,Steel Plate,919,883,36,13,Tool Change,98.0,3.92
PRD15182,2025-03-15,Pickling Line,A,MC002,OP003,HR Coil,1026,991,35,55,Scheduled Maintenance,99.0,3.41
PRD15183,2025-08-27,Rolling Line,B,MC008,OP002,HR Coil,1402,1357,45,115,Tool Change,91.2,3.21
PRD15184,2025-09-06,Rolling Line,B,MC007,OP001,HR Sheet,1170,1130,40,91,Tool Change,96.2,3.42
PRD15185,2025-09-20,Rolling Line,B,MC003,OP008,CR Coil,1968,1941,27,59,Quality Inspection,94.8,1.37
PRD15186,2025-09-09,Pickling Line,A,MC007,OP023,CR Sheet,1697,1665,32,33,Quality Inspection,96.5,1.89
PRD15187,2025-12-23,Cut-to-Length Line,B,MC020,OP006,Steel Plate,1538,1452,86,61,Power Failure,93.0,5.59
PRD15188,2025-04-21,Cut-to-Length Line,A,MC016,OP028,GI Sheet,1769,1705,64,71,Tool Change,94.8,3.62
PRD15189,2025-06-29,Rolling Line,A,MC002,OP011,GI Sheet,1408,1371,37,46,Mechanical Failure,95.8,2.63
PRD15190,2025-07-07,Cut-to-Length Line,B,MC001,OP003,HR Coil,649,632,17,91,Mechanical Failure,97.6,2.62
PRD15191,2025-11-04,Slitting Line,B,MC008,OP014,Steel Strip,1445,1403,42,56,Tool Change,94.0,2.91
PRD15192,2025-07-26,Pickling Line,B,MC005,OP022,CR Sheet,1703,1659,44,24,Scheduled Maintenance,94.4,2.58
PRD15193,2025-08-22,Finishing Line,A,MC010,OP005,CR Sheet,2475,2429,46,10,Power Failure,93.1,1.86
PRD15194,2025-01-24,Slitting Line,C,MC004,OP027,HR Sheet,1695,1672,23,36,Mechanical Failure,90.8,1.36
PRD15195,2025-01-26,Rolling Line,A,MC009,OP021,CR Sheet,1354,1309,45,0,Material Shortage,96.2,3.32
PRD15196,2025-08-06,Finishing Line,C,MC014,OP029,GP Coil,2486,2452,34,16,Tool Change,92.9,1.37
PRD15197,2025-12-12,Rolling Line,A,MC010,OP020,GP Coil,1287,1265,22,77,Quality Inspection,97.5,1.71
PRD15198,2025-01-10,Slitting Line,B,MC018,OP029,HR Coil,2118,2074,44,17,Power Failure,94.0,2.08
PRD15199,2025-01-17,Cut-to-Length Line,B,MC009,OP013,HR Sheet,2337,2247,90,55,Quality Inspection,93.9,3.85
PRD15200,2025-09-02,Cut-to-Length Line,B,MC005,OP021,Steel Strip,803,783,20,79,Quality Inspection,96.3,2.49
PRD15201,2025-07-25,Finishing Line,A,MC008,OP005,GP Coil,2193,2157,36,29,Tool Change,97.2,1.64
PRD15202,2025-09-15,Rolling Line,B,MC012,OP005,Steel Strip,754,730,24,46,Scheduled Maintenance,96.4,3.18
PRD15203,2025-04-22,Slitting Line,C,MC020,OP010,HR Sheet,797,779,18,61,Quality Inspection,94.2,2.26
PRD15204,2025-07-24,Rolling Line,C,MC019,OP013,Steel Plate,2259,2123,136,102,Tool Change,91.6,6.02
PRD15205,2025-01-27,Pickling Line,A,MC014,OP030,GP Coil,540,532,8,39,Power Failure,96.3,1.48
PRD15206,2025-03-12,Slitting Line,B,MC011,OP010,Steel Plate,602,580,22,37,Scheduled Maintenance,97.0,3.65
PRD15207,2025-06-25,Cut-to-Length Line,A,MC011,OP008,CR Sheet,1553,1501,52,90,Scheduled Maintenance,96.7,3.35
PRD15208,2025-07-21,Rolling Line,A,MC004,OP002,Steel Strip,1648,1599,49,40,Quality Inspection,98.8,2.97
PRD15209,2025-09-05,Rolling Line,A,MC018,OP002,GP Coil,1035,1008,27,85,Power Failure,97.9,2.61
PRD15210,2025-04-28,Pickling Line,A,MC009,OP022,Steel Strip,1112,1074,38,58,Mechanical Failure,98.5,3.42
PRD15211,2025-01-09,Finishing Line,C,MC008,OP019,HR Sheet,2431,2334,97,20,Mechanical Failure,94.3,3.99
PRD15212,2025-03-27,Finishing Line,B,MC004,OP010,GI Sheet,799,773,26,22,Quality Inspection,90.3,3.25
PRD15213,2025-01-23,Finishing Line,C,MC019,OP015,HR Coil,808,791,17,35,Material Shortage,92.2,2.1
PRD15214,2025-08-28,Slitting Line,C,MC019,OP027,HR Sheet,1668,1634,34,22,Power Failure,95.7,2.04
PRD15215,2025-03-14,Rolling Line,B,MC002,OP016,Steel Strip,1724,1647,77,69,Mechanical Failure,92.0,4.47
PRD15216,2025-01-27,Slitting Line,B,MC011,OP010,Steel Strip,1090,1050,40,21,Scheduled Maintenance,95.7,3.67
PRD15217,2025-12-15,Cut-to-Length Line,C,MC003,OP010,HR Sheet,1932,1862,70,88,Material Shortage,98.2,3.62
PRD15218,2025-03-22,Rolling Line,B,MC001,OP026,CR Sheet,1023,989,34,60,Mechanical Failure,92.0,3.32
PRD15219,2025-03-25,Slitting Line,B,MC010,OP020,Steel Plate,1345,1289,56,53,Mechanical Failure,92.7,4.16
PRD15220,2025-07-18,Rolling Line,C,MC013,OP027,CR Sheet,583,570,13,100,Material Shortage,92.5,2.23
PRD15221,2025-02-12,Pickling Line,A,MC003,OP019,GI Sheet,2081,2020,61,40,Mechanical Failure,97.8,2.93
PRD15222,2025-09-20,Rolling Line,B,MC007,OP004,HR Coil,2084,2037,47,99,Tool Change,90.8,2.26
PRD15223,2025-04-02,Rolling Line,A,MC005,OP029,CR Sheet,800,782,18,77,Material Shortage,94.8,2.25
PRD15224,2025-12-05,Slitting Line,C,MC002,OP002,GI Sheet,2406,2328,78,77,Mechanical Failure,98.0,3.24
PRD15225,2025-03-25,Slitting Line,C,MC018,OP009,Steel Plate,1432,1361,71,61,Mechanical Failure,90.6,4.96
PRD15226,2025-10-27,Pickling Line,B,MC014,OP011,GP Coil,1769,1726,43,35,Tool Change,93.8,2.43
PRD15227,2025-10-23,Cut-to-Length Line,B,MC020,OP003,HR Coil,2062,2014,48,0,Scheduled Maintenance,94.9,2.33
PRD15228,2025-05-15,Rolling Line,C,MC002,OP007,Steel Strip,785,771,14,97,Mechanical Failure,90.9,1.78
PRD15229,2025-10-08,Cut-to-Length Line,B,MC005,OP025,Steel Strip,908,871,37,85,Tool Change,98.6,4.07
PRD15230,2025-02-28,Rolling Line,C,MC013,OP025,HR Sheet,987,946,41,86,Material Shortage,92.7,4.15
PRD15231,2025-12-25,Pickling Line,B,MC007,OP006,CR Sheet,591,583,8,29,Tool Change,91.4,1.35
PRD15232,2025-12-08,Pickling Line,C,MC010,OP001,GI Sheet,2027,2017,10,31,Material Shortage,96.0,0.49
PRD15233,2025-08-29,Finishing Line,B,MC020,OP012,GP Coil,836,819,17,14,Mechanical Failure,93.5,2.03
PRD15234,2025-12-08,Pickling Line,B,MC007,OP026,CR Coil,1549,1541,8,86,Tool Change,96.7,0.52
PRD15235,2025-04-08,Rolling Line,A,MC018,OP018,Steel Plate,2490,2394,96,0,Power Failure,96.8,3.86
PRD15236,2025-03-03,Pickling Line,A,MC018,OP009,Steel Plate,546,539,7,28,Scheduled Maintenance,96.0,1.28
PRD15237,2025-09-21,Slitting Line,C,MC002,OP005 ,Steel Strip,1306,1254,52,33,Tool Change,91.3,3.98
PRD15238,2025-04-23,Pickling Line,B,MC016,OP026,GP Coil,1095,1071,24,64,Power Failure,99.0,2.19
PRD15239,2025-05-26,Rolling Line,B,MC013,OP013,GP Coil,990,975,15,69,Power Failure,95.0,1.52
PRD15240,2025-08-04,Pickling Line,B,MC017,OP018,HR Sheet,891,872,19,8,Mechanical Failure,93.5,2.13
PRD15241,2025-09-13,Rolling Line,A,MC006,OP015,HR Coil,1130,1118,12,70,Material Shortage,95.9,1.06
PRD15242,2025-11-12,Cut-to-Length Line,B,MC009,OP015,Steel Strip,1935,1879,56,48,Mechanical Failure,94.8,2.89
PRD15243,2025-11-12,Pickling Line,B,MC003,OP006,GI Sheet,1666,1639,27,54,Scheduled Maintenance,90.6,1.62
PRD15244,2025-12-28,Rolling Line,C,MC007,OP007,CR Coil,964,949,15,131,Scheduled Maintenance,95.7,1.56
PRD15245,2025-09-15,Finishing Line,B,MC005,OP013,Steel Strip,846,838,8,1,Tool Change,99.0,0.95
PRD15246,2025-07-13,Cut-to-Length Line,C,MC007,OP012,HR Coil,1165,1141,24,87,Tool Change,93.5,2.06
PRD15247,2025-12-13,Slitting Line,C,MC010,OP026,HR Coil,1320,1298,22,12,Tool Change,96.2,1.67
PRD15248,2025-01-14,Rolling Line,A,MC010,OP010,CR Coil,733,712,21,122,Power Failure,94.1,2.86
PRD15249,2025-10-31,Cut-to-Length Line,C,MC010,OP027,Steel Strip,1154,1123,31,39,Scheduled Maintenance,85.0,2.69
PRD15250,2025-04-13,Slitting Line,A,MC006,OP026,Steel Plate,1962,1855,107,18,Scheduled Maintenance,96.2,5.45
PRD15251,2025-09-02,Finishing Line,B,MC019,OP027,CR Sheet,2432,2350,82,22,Tool Change,98.0,3.37
PRD15252,2025-09-02,Rolling Line,A,MC018,OP022,HR Coil,1514,1493,21,106,Quality Inspection,96.9,1.39
PRD15253,2025-11-08,Rolling Line,B,MC015,OP001,HR Sheet,1543,1493,50,131,Material Shortage,91.8,3.24
PRD15254,2025-09-25,Finishing Line,A,MC013,OP011,Steel Strip,708,689,19,16,Quality Inspection,96.6,2.68
PRD15255,2025-08-12,Finishing Line,C,MC020,OP016,Steel Plate,588,563,25,22,Tool Change,91.6,4.25
PRD15256,2025-08-08,Rolling Line,C,MC002,OP001,GI Sheet,1634,1559,75,47,Mechanical Failure,89.0,4.59
PRD15257,2025-11-07,Cut-to-Length Line,C,MC010,OP018,GP Coil,584,572,12,35,Tool Change,91.4,2.05
PRD15258,2025-08-05,Slitting Line,B,MC002,OP011,GI Sheet,2043,2005,38,18,Tool Change,93.5,1.86
PRD15259,2025-01-04,Cut-to-Length Line,B,MC003,OP009,GP Coil,1796,1755,41,104,Quality Inspection,98.3,2.28
PRD15260,2025-02-05,Finishing Line,C,MC005,OP014,HR Coil,1111,1096,15,24,Quality Inspection,95.7,1.35
PRD15261,2025-06-27,Rolling Line,A,MC015,OP011,GP Coil,789,778,11,40,Mechanical Failure,95.5,1.39
PRD15262,2025-09-14,Slitting Line,A,MC007,OP001,HR Sheet,1515,1453,62,21,Material Shortage,96.4,4.09
PRD15263,2025-01-17,Rolling Line,A,MC015,OP011,CR Coil,1887,1844,43,79,Tool Change,94.4,2.28
PRD15264,2025-07-18,Rolling Line,B,MC012,OP030,CR Coil,2339,2291,48,85,Material Shortage,94.0,2.05
PRD15265,2025-11-14,Rolling Line,C,MC003,OP009,GI Sheet,2159,2052,107,145,Mechanical Failure,93.5,4.96
PRD15266,2025-02-17,Finishing Line,B,MC010,OP022,CR Coil,893,876,17,25,Mechanical Failure,95.9,1.9
PRD15267,2025-03-03,Slitting Line,B,MC004,OP029,GI Sheet,1746,1693,53,49,Power Failure,90.2,3.04
PRD15268,2025-03-10,Pickling Line,C,MC007,OP002,Steel Plate,2241,2140,101,80,Power Failure,93.2,4.51
PRD15269,2025-05-27,Cut-to-Length Line,B,MC011,OP010,Steel Plate,2494,2377,117,48,Power Failure,95.3,4.69
PRD15270,2025-12-25,Pickling Line,B,MC017,OP003,GI Sheet,574,556,18,43,Scheduled Maintenance,97.5,3.14
PRD15271,2025-06-11,Pickling Line,A,MC020,OP025,GI Sheet,1808,1760,48,47,Tool Change,95.4,2.65
PRD15272,2025-08-15,Rolling Line,A,MC015,OP013,CR Sheet,2435,2350,85,83,Scheduled Maintenance,97.9,3.49
PRD15273,2025-12-13,Pickling Line,A,MC017,OP026,HR Sheet,2008,1948,60,38,Material Shortage,96.3,2.99
PRD15274,2025-08-18,Rolling Line,C,MC014,OP011,GI Sheet,1926,1837,89,60,Mechanical Failure,92.9,4.62
PRD15275,2025-06-27,Cut-to-Length Line,C,MC012,OP018,CR Sheet,1609,1578,31,45,Tool Change,94.1,1.93
PRD15276,2025-12-11,Slitting Line,A,MC018,OP014,Steel Strip,1931,1884,47,61,Material Shortage,95.3,2.43
PRD15277,2025-02-25,Cut-to-Length Line,A,MC013,OP005,Steel Strip,2462,2380,82,46,Quality Inspection,99.0,3.33
PRD15278,2025-03-19,Cut-to-Length Line,C,MC019,OP008,CR Sheet,2347,2297,50,91,Material Shortage,93.5,2.13
PRD15279,2025-09-27,Cut-to-Length Line,B,MC005,OP010,GP Coil,2399,2372,27,61,Quality Inspection,94.5,1.13
PRD15280,2025-07-25,Slitting Line,A,MC012,OP006,Steel Strip,603,576,27,28,Material Shortage,95.4,4.48
PRD15281,2025-10-08,Slitting Line,A,MC008,OP015,Steel Strip,1050,990,60,35,Mechanical Failure,95.5,5.71
PRD15282,2025-08-16,Finishing Line,A,MC008,OP008,CR Coil,1916,1889,27,17,Mechanical Failure,96.4,1.41
PRD15283,2025-08-27,Rolling Line,B,MC009,OP022,GP Coil,1872,1841,31,51,Material Shortage,98.1,1.66
PRD15284,2025-10-15,Rolling Line,A,MC019,OP030,GP Coil,1315,1301,14,49,Material Shortage,98.0,1.06
PRD15285,2025-03-23,Cut-to-Length Line,C,MC019,OP004,CR Sheet,2196,2112,84,112,Mechanical Failure,93.3,3.83
PRD15286,2025-11-30,Finishing Line,C,MC004,OP030,GP Coil,797,779,18,33,Power Failure,91.7,2.26
PRD15287,2025-09-07,Slitting Line,A,MC006,OP024,Steel Plate,974,969,5,53,Tool Change,97.1,0.51
PRD15288,2025-07-12,Cut-to-Length Line,A,MC012,OP029,HR Sheet,1359,1320,39,47,Tool Change,95.5,2.87
PRD15289,2025-04-16,Pickling Line,A,MC001,OP009,CR Sheet,2069,2012,57,30,Scheduled Maintenance,95.8,2.75
PRD15290,2025-07-08,Rolling Line,B,MC018,OP005,Steel Plate,928,904,24,114,Scheduled Maintenance,94.0,2.59
PRD15291,2025-10-03,Cut-to-Length Line,C,MC019,OP019,GP Coil,663,648,15,105,Tool Change,90.4,2.26
PRD15292,2025-03-15,Finishing Line,B,MC017,OP017,HR Coil,1555,1524,31,21,Quality Inspection,92.9,1.99
PRD15293,2025-01-10,Finishing Line,A,MC003,OP002,GP Coil,581,570,11,11,Mechanical Failure,93.4,1.89
PRD15294,2025-05-03,Rolling Line,C,MC004,OP013,HR Coil,653,643,10,48,Power Failure,96.5,1.53
PRD15295,2025-08-04,Cut-to-Length Line,C,MC014,OP017,HR Coil,1091,1067,24,42,Scheduled Maintenance,93.1,2.2
PRD15296,2025-10-17,Slitting Line,A,MC006,OP026,CR Sheet,2003,1925,78,84,Mechanical Failure,95.6,3.89
PRD15297,2025-02-09,Rolling Line,A,MC005,OP030,CR Coil,2452,2413,39,82,Quality Inspection,98.9,1.59
PRD15298,2025-07-12,Cut-to-Length Line,B,MC006,OP029,GI Sheet,1483,1421,62,42,Mechanical Failure,94.7,4.18
PRD15299,2025-05-07,Rolling Line,A,MC013,OP025,CR Sheet,926,916,10,67,Power Failure,96.9,1.08
PRD15300,2025-10-16,Slitting Line,B,MC009,OP014,GP Coil,1657,1626,31,62,Power Failure,93.9,1.87
PRD15301,2025-03-12,Slitting Line,C,MC017,OP011,GP Coil,1319,1294,25,39,Material Shortage,90.5,1.9
PRD15302,2025-05-17,Slitting Line,A,MC015,OP030,GP Coil,815,791,24,42,Mechanical Failure,93.4,2.94
PRD15303,2025-05-24,Pickling Line,C,MC015,OP007,GI Sheet,1089,1052,37,4,Mechanical Failure,92.5,3.4
PRD15304,2025-12-20,Slitting Line,B,MC019,OP026,HR Sheet,1607,1578,29,64,Material Shortage,98.5,1.8
PRD15305,2025-10-26,Pickling Line,A,MC008,OP002,CR Sheet,1394,1344,50,85,Scheduled Maintenance,94.9,3.59
PRD15306,2025-12-11,Slitting Line,B,MC009,OP003,HR Coil,845,829,16,40,Mechanical Failure,94.7,1.89
PRD15307,2025-09-26,Cut-to-Length Line,B,MC002,OP011,CR Sheet,2113,2054,59,72,Scheduled Maintenance,90.7,2.79
PRD15308,2025-05-19,Finishing Line,A,MC014,OP003,GP Coil,2395,2359,36,9,Power Failure,96.6,1.5
PRD15309,2025-02-21,Slitting Line,A,MC014,OP001,GP Coil,1507,1482,25,31,Mechanical Failure,94.5,1.66
PRD15310,2025-01-17,Pickling Line,B,MC005,OP019,GI Sheet,2478,2385,93,47,Tool Change,98.5,3.75
PRD15311,2025-06-14,Cut-to-Length Line,C,MC003,OP014,Steel Plate,1055,1003,52,12,Scheduled Maintenance,93.5,4.93
PRD15312,2025-01-13,Pickling Line,B,MC010,OP030,GI Sheet,2018,1951,67,64,Material Shortage,95.4,3.32
PRD15313,2025-07-09,Slitting Line,A,MC002,OP028,Steel Strip,1645,1610,35,15,Scheduled Maintenance,95.9,2.13
PRD15314,2025-12-06,Cut-to-Length Line,C,MC013,OP030,GI Sheet,1419,1380,39,121,Material Shortage,97.3,2.75
PRD15315,2025-12-19,Rolling Line,C,MC011,OP017,Steel Plate,1594,1511,83,49,Material Shortage,92.4,5.21
PRD15316,2025-12-28,Slitting Line,B,MC011,OP019,HR Sheet,1846,1796,50,16,Mechanical Failure,95.0,2.71
PRD15317,2025-12-18,Pickling Line,B,MC009,OP019,CR Coil,1307,1300,7,53,Tool Change,90.7,0.54
PRD15318,2025-09-21,Rolling Line,B,MC009,OP028,GI Sheet,589,568,21,83,Tool Change,91.6,3.57
PRD15319,2025-11-08,Pickling Line,C,MC012,OP021,HR Sheet,1159,1115,44,71,Quality Inspection,91.9,3.8
PRD15320,2025-08-09,Cut-to-Length Line,A,MC001,OP019,GI Sheet,908,880,28,22,Quality Inspection,97.8,3.08
PRD15321,2025-04-14,Cut-to-Length Line,C,MC020,OP026,Steel Strip,1745,1697,48,70,Scheduled Maintenance,91.5,2.75
PRD15322,2025-12-05,Rolling Line,B,MC017,OP019,GP Coil,737,718,19,96,Quality Inspection,92.9,2.58
PRD15323,2025-07-17,Finishing Line,C,MC005,OP001,HR Coil,1683,1660,23,10,Quality Inspection,87.5,1.37
PRD15324,2025-10-27,Cut-to-Length Line,C,MC012,OP025,HR Coil,1338,1330,8,50,Mechanical Failure,94.2,0.6
PRD15325,2025-12-25,Slitting Line,B,MC011,OP011,CR Sheet,1063,1026,37,32,Mechanical Failure,95.4,3.48
PRD15326,2025-06-18,Slitting Line,C,MC016,OP001,HR Sheet,712,699,13,49,Mechanical Failure,98.3,1.83
PRD15327,2025-05-29,Pickling Line,C,MC007,OP023,GI Sheet,2312,2188,124,47,Mechanical Failure,89.7,5.36
PRD15328,2025-09-06,Finishing Line,A,MC008,OP007,HR Coil,1316,1289,27,36,Mechanical Failure,93.0,2.05
PRD15329,2025-09-13,Pickling Line,A,MC019,OP008,GP Coil,778,772,6,32,Tool Change,96.2,0.77
PRD15330,2025-02-11,Cut-to-Length Line,B,MC015,OP030,CR Sheet,1971,1935,36,74,Tool Change,94.6,1.83
PRD15331,2025-07-21,Slitting Line,C,MC005,OP007,GI Sheet,2047,1988,59,36,Tool Change,89.2,2.88
PRD15332,2025-09-01,Slitting Line,B,MC009,OP015,GI Sheet,1975,1937,38,34,Mechanical Failure,92.0,1.92
PRD15333,2025-06-06,Slitting Line,A,MC019,OP026,GI Sheet,1862,1816,46,30,Tool Change,94.7,2.47
PRD15334,2025-10-13,Cut-to-Length Line,B,MC013,OP016,GP Coil,2296,2255,41,83,Mechanical Failure,96.5,1.79
PRD15335,2025-10-09,Slitting Line,A,MC007,OP022,HR Coil,2484,2420,64,68,Quality Inspection,96.3,2.58
PRD15336,2025-08-26,Rolling Line,B,MC001,OP027,GI Sheet,722,699,23,99,Quality Inspection,97.4,3.19
