Production_ID,Date,Production_Line,Shift,Machine_ID,Operator_ID,Product,Planned_Qty,Produced_Qty,Scrap_Qty,Downtime_Minutes,Downtime_Reason,Efficiency_Percent,Scrap_Rate_Percent,Good_Qty,Production_Loss,Downtime_Hours,Month,Quarter,Week,Day_Name,Efficiency_Category
PRD18762,2025-11-20,Rolling Line,A,MC015,OP016,Steel Plate,1479,1468,11,100,Tool Change,94.0,0.74,1457,11,1.67,November,4,47,Thursday,Medium
PRD18763,2025-06-21,Cut-To-Length Line,C,MC005,OP020,Steel Strip,1761,1655,106,57,Mechanical Failure,90.2,6.02,1549,106,0.95,June,2,25,Saturday,Medium
PRD18764,2025-12-23,Slitting Line,B,MC001,OP014,GI Sheet,558,542,16,56,Power Failure,89.4,2.87,526,16,0.93,December,4,52,Tuesday,Low
PRD18765,2025-01-17,Rolling Line,B,MC017,OP001,GI Sheet,2354,2296,58,90,Quality Inspection,96.4,2.46,2238,58,1.5,January,1,3,Friday,High
PRD18766,2025-08-11,Finishing Line,C,MC020,OP004,GI Sheet,2390,2309,81,19,Quality Inspection,93.8,3.39,2228,81,0.32,August,3,33,Monday,Medium
PRD18767,2025-10-21,Finishing Line,B,MC012,OP021,Steel Plate,526,516,10,24,Scheduled Maintenance,94.4,1.9,506,10,0.4,October,4,43,Tuesday,Medium
PRD18768,2025-11-06,Finishing Line,A,MC020,OP028,CR Sheet,749,731,18,5,Tool Change,97.6,2.4,713,18,0.08,November,4,45,Thursday,High
PRD18769,2025-08-07,Cut-To-Length Line,A,MC010,OP005,HR Coil,1458,1439,19,58,Scheduled Maintenance,94.8,1.3,1420,19,0.97,August,3,32,Thursday,Medium
PRD18770,2025-08-22,Cut-To-Length Line,A,MC002,OP010,GP Coil,950,940,10,72,Scheduled Maintenance,95.1,1.05,930,10,1.2,August,3,34,Friday,High
PRD18771,2025-09-05,Cut-To-Length Line,C,MC008,OP030,CR Sheet,970,952,18,48,Tool Change,89.4,1.86,934,18,0.8,September,3,36,Friday,Low
PRD18772,2025-02-21,Rolling Line,C,MC019,OP018,CR Sheet,2248,2231,17,113,Mechanical Failure,92.7,0.76,2214,17,1.88,February,1,8,Friday,Medium
PRD18773,2025-01-15,Finishing Line,A,MC016,OP029,CR Sheet,1554,1542,12,13,Mechanical Failure,97.6,0.77,1530,12,0.22,January,1,3,Wednesday,High
PRD18774,2025-11-20,Finishing Line,B,MC019,OP009,CR Sheet,2016,1963,53,8,Material Shortage,95.5,2.63,1910,53,0.13,November,4,47,Thursday,High
PRD18775,2025-04-22,Cut-To-Length Line,A,MC009,OP007,GI Sheet,1096,1083,13,93,Quality Inspection,94.3,1.19,1070,13,1.55,April,2,17,Tuesday,Medium
PRD18776,2025-07-03,Finishing Line,A,MC008,OP004,HR Coil,751,732,19,41,Quality Inspection,95.3,2.53,713,19,0.68,July,3,27,Thursday,High
PRD18777,2025-12-26,Pickling Line,B,MC017,OP021,GI Sheet,1631,1573,58,91,Power Failure,97.9,3.56,1515,58,1.52,December,4,52,Friday,High
PRD18778,2025-01-07,Pickling Line,C,MC015,OP028,GI Sheet,2282,2205,77,38,Scheduled Maintenance,88.9,3.37,2128,77,0.63,January,1,2,Tuesday,Low
PRD18779,2025-02-20,Finishing Line,A,MC002,OP015,GI Sheet,1339,1289,50,18,Mechanical Failure,99.0,3.73,1239,50,0.3,February,1,8,Thursday,High
PRD18780,2025-11-10,Pickling Line,C,MC004,OP027,CR Coil,783,768,15,48,Quality Inspection,92.5,1.92,753,15,0.8,November,4,46,Monday,Medium
PRD18781,2025-08-29,Cut-To-Length Line,A,MC006,OP017,Steel Strip,521,508,13,35,Quality Inspection,97.3,2.5,495,13,0.58,August,3,35,Friday,High
PRD18782,2025-09-02,Slitting Line,C,MC015,OP026,HR Sheet,2381,2369,12,51,Scheduled Maintenance,94.3,0.5,2357,12,0.85,September,3,36,Tuesday,Medium
PRD18783,2025-12-31,Cut-To-Length Line,B,MC013,OP005,Steel Plate,1634,1564,70,7,Mechanical Failure,91.8,4.28,1494,70,0.12,December,4,1,Wednesday,Medium
PRD18784,2025-07-05,Cut-To-Length Line,A,MC003,OP011,Steel Plate,1505,1455,50,64,Power Failure,94.2,3.32,1405,50,1.07,July,3,27,Saturday,Medium
PRD18785,2025-10-14,Cut-To-Length Line,C,MC020,OP006,CR Coil,2235,2194,41,59,Tool Change,91.1,1.83,2153,41,0.98,October,4,42,Tuesday,Medium
PRD18786,2025-04-02,Pickling Line,A,MC016,OP005,CR Sheet,1490,1469,21,39,Mechanical Failure,97.7,1.41,1448,21,0.65,April,2,14,Wednesday,High
PRD18787,2025-04-16,Slitting Line,A,MC014,OP022,CR Sheet,2422,2369,53,42,Tool Change,99.0,2.19,2316,53,0.7,April,2,16,Wednesday,High
PRD18788,2025-01-13,Cut-To-Length Line,A,MC004,OP023,HR Sheet,1450,1434,16,104,Quality Inspection,99.0,1.1,1418,16,1.73,January,1,3,Monday,High
PRD18789,2025-05-26,Finishing Line,B,MC010,OP013,GI Sheet,1221,1169,52,17,Quality Inspection,91.1,4.26,1117,52,0.28,May,2,22,Monday,Medium
PRD18790,2025-04-29,Rolling Line,A,MC004,OP006,Steel Plate,1471,1383,88,78,Quality Inspection,94.7,5.98,1295,88,1.3,April,2,18,Tuesday,Medium
PRD18791,2025-07-22,Rolling Line,B,MC012,OP015,Steel Plate,621,599,22,96,Quality Inspection,93.3,3.54,577,22,1.6,July,3,30,Tuesday,Medium
PRD18792,2025-05-21,Rolling Line,A,MC005,OP013,HR Sheet,1114,1082,32,89,Material Shortage,99.0,2.87,1050,32,1.48,May,2,21,Wednesday,High
PRD18793,2025-04-25,Finishing Line,A,MC004,OP013,Steel Plate,914,892,22,8,Quality Inspection,97.3,2.41,870,22,0.13,April,2,17,Friday,High
PRD18794,2025-06-01,Cut-To-Length Line,C,MC009,OP010,GI Sheet,2097,2010,87,71,Material Shortage,93.2,4.15,1923,87,1.18,June,2,22,Sunday,Medium
PRD18795,2025-02-26,Finishing Line,C,MC020,OP002,GI Sheet,2011,1938,73,54,Tool Change,96.4,3.63,1865,73,0.9,February,1,9,Wednesday,High
PRD18796,2025-06-06,Pickling Line,A,MC001,OP002,Steel Plate,1952,1835,117,54,Quality Inspection,98.6,5.99,1718,117,0.9,June,2,23,Friday,High
PRD18797,2025-11-06,Pickling Line,C,MC016,OP009,GP Coil,2008,1984,24,65,Quality Inspection,99.0,1.2,1960,24,1.08,November,4,45,Thursday,High
PRD18798,2025-05-13,Cut-To-Length Line,B,MC008,OP022,HR Coil,1635,1624,11,88,Mechanical Failure,90.8,0.67,1613,11,1.47,May,2,20,Tuesday,Medium
PRD18799,2025-06-12,Rolling Line,A,MC013,OP026,HR Coil,839,812,27,77,Scheduled Maintenance,95.1,3.22,785,27,1.28,June,2,24,Thursday,High
PRD18800,2025-10-02,Slitting Line,B,MC018,OP020,GI Sheet,1285,1255,30,31,Power Failure,92.4,2.33,1225,30,0.52,October,4,40,Thursday,Medium
PRD18801,2025-07-02,Pickling Line,C,MC001,OP010,GP Coil,1552,1515,37,38,Material Shortage,94.3,2.38,1478,37,0.63,July,3,27,Wednesday,Medium
PRD18802,2025-03-18,Slitting Line,C,MC007,OP021,Steel Strip,581,567,14,0,Power Failure,92.4,2.41,553,14,0.0,March,1,12,Tuesday,Medium
PRD18803,2025-11-21,Slitting Line,C,MC014,OP029,GP Coil,1112,1091,21,57,Tool Change,93.8,1.89,1070,21,0.95,November,4,47,Friday,Medium
PRD18804,2025-02-13,Rolling Line,B,MC008,Unknown,GP Coil,1725,1703,22,70,Mechanical Failure,97.4,1.28,1681,22,1.17,February,1,7,Thursday,High
PRD18805,2025-07-25,Rolling Line,B,MC016,OP011,CR Coil,568,558,10,130,Mechanical Failure,96.0,1.76,548,10,2.17,July,3,30,Friday,High
PRD18806,2025-02-07,Slitting Line,B,MC014,OP021,CR Coil,533,527,6,39,Tool Change,95.3,1.13,521,6,0.65,February,1,6,Friday,High
PRD18807,2025-11-14,Cut-To-Length Line,C,MC010,OP008,Steel Plate,859,820,39,35,Mechanical Failure,92.1,4.54,781,39,0.58,November,4,46,Friday,Medium
PRD18808,2025-01-22,Rolling Line,C,MC009,OP021,HR Sheet,1492,1453,39,92,Tool Change,97.4,2.61,1414,39,1.53,January,1,4,Wednesday,High
PRD18809,2025-03-14,Slitting Line,A,MC020,OP018,GP Coil,1734,1719,15,27,Material Shortage,93.9,0.87,1704,15,0.45,March,1,11,Friday,Medium
PRD18810,2025-08-29,Rolling Line,B,MC007,OP002,HR Coil,1189,1179,10,84,Power Failure,95.8,0.84,1169,10,1.4,August,3,35,Friday,High
PRD18811,2025-06-03,Pickling Line,B,MC005,OP021,CR Sheet,1058,1027,31,57,Quality Inspection,95.2,2.93,996,31,0.95,June,2,23,Tuesday,High
PRD18812,2025-08-25,Cut-To-Length Line,A,MC014,OP004,Steel Strip,2241,2145,96,47,Tool Change,97.0,4.28,2049,96,0.78,August,3,35,Monday,High
PRD18813,2025-01-05,Finishing Line,B,MC018,OP029,CR Sheet,1203,1167,36,34,Scheduled Maintenance,94.8,2.99,1131,36,0.57,January,1,1,Sunday,Medium
PRD18814,2025-08-09,Finishing Line,C,MC019,OP018,CR Coil,1869,1842,27,47,Quality Inspection,88.1,1.44,1815,27,0.78,August,3,32,Saturday,Low
PRD18815,2025-11-06,Slitting Line,C,MC008,OP022,GI Sheet,1593,1549,44,70,Power Failure,93.6,2.76,1505,44,1.17,November,4,45,Thursday,Medium
PRD18816,2025-03-27,Rolling Line,C,MC010,OP016,CR Sheet,2074,2010,64,117,Tool Change,99.0,3.09,1946,64,1.95,March,1,13,Thursday,High
PRD18817,2025-06-26,Rolling Line,A,MC011,OP024,GI Sheet,841,816,25,98,Mechanical Failure,95.1,2.97,791,25,1.63,June,2,26,Thursday,High
PRD18818,2025-09-16,Finishing Line,B,MC005,OP002,GP Coil,2039,1984,55,16,Mechanical Failure,97.6,2.7,1929,55,0.27,September,3,38,Tuesday,High
PRD18819,2025-08-08,Cut-To-Length Line,A,MC015,OP026,CR Sheet,1493,1436,57,2,Material Shortage,94.6,3.82,1379,57,0.03,August,3,32,Friday,Medium
PRD18820,2025-02-07,Rolling Line,B,MC003,OP007,Steel Strip,2211,2146,65,61,Quality Inspection,94.0,2.94,2081,65,1.02,February,1,6,Friday,Medium
PRD18821,2025-05-22,Rolling Line,C,MC007,OP004,HR Sheet,1843,1784,59,69,Mechanical Failure,92.9,3.2,1725,59,1.15,May,2,21,Thursday,Medium
PRD18822,2025-08-23,Pickling Line,C,MC007,OP005,Steel Strip,749,704,45,33,Power Failure,93.1,6.01,659,45,0.55,August,3,34,Saturday,Medium
PRD18823,2025-07-22,Rolling Line,C,MC020,OP018,HR Sheet,1847,1764,83,37,Tool Change,93.7,4.49,1681,83,0.62,July,3,30,Tuesday,Medium
PRD18824,2025-11-25,Finishing Line,A,MC006,OP027,HR Sheet,1068,1045,23,36,Power Failure,97.4,2.15,1022,23,0.6,November,4,48,Tuesday,High
PRD18825,2025-10-21,Pickling Line,A,MC006,OP030,Steel Plate,2418,2368,50,50,Material Shortage,93.2,2.07,2318,50,0.83,October,4,43,Tuesday,Medium
PRD18826,2025-06-21,Cut-To-Length Line,C,MC010,OP010,HR Sheet,1525,1467,58,37,Quality Inspection,89.9,3.8,1409,58,0.62,June,2,25,Saturday,Low
PRD18827,2025-05-05,Pickling Line,C,MC020,OP009,GP Coil,1994,1950,44,64,Mechanical Failure,93.4,2.21,1906,44,1.07,May,2,19,Monday,Medium
PRD18828,2025-11-22,Slitting Line,B,MC012,OP016,GI Sheet,1223,1192,31,55,Tool Change,94.6,2.53,1161,31,0.92,November,4,47,Saturday,Medium
PRD18829,2025-03-06,Pickling Line,B,MC004,OP019,GI Sheet,1038,1010,28,54,Material Shortage,95.6,2.7,982,28,0.9,March,1,10,Thursday,High
PRD18830,2025-10-08,Cut-To-Length Line,B,MC005,OP026,Steel Plate,1024,991,33,60,Scheduled Maintenance,94.1,3.22,958,33,1.0,October,4,41,Wednesday,Medium
PRD18831,2025-09-29,Slitting Line,B,MC016,OP017,CR Sheet,1750,1696,54,29,Material Shortage,94.5,3.09,1642,54,0.48,September,3,40,Monday,Medium
PRD18832,2025-09-01,Pickling Line,A,MC013,OP004,HR Sheet,1884,1834,50,48,Mechanical Failure,98.9,2.65,1784,50,0.8,September,3,36,Monday,High
PRD18833,2025-01-15,Finishing Line,B,MC001,OP001,CR Coil,1670,1660,10,32,Quality Inspection,96.3,0.6,1650,10,0.53,January,1,3,Wednesday,High
PRD18834,2025-08-14,Rolling Line,B,MC001,OP029,Steel Plate,1928,1865,63,35,Mechanical Failure,94.8,3.27,1802,63,0.58,August,3,33,Thursday,Medium
PRD18835,2025-05-11,Pickling Line,A,MC016,OP006,HR Coil,828,824,4,17,Mechanical Failure,96.5,0.48,820,4,0.28,May,2,19,Sunday,High
PRD18836,2025-07-14,Slitting Line,C,MC005,OP016,Steel Strip,1150,1115,35,67,Power Failure,91.4,3.04,1080,35,1.12,July,3,29,Monday,Medium
PRD18837,2025-10-20,Cut-To-Length Line,A,MC017,Unknown,GI Sheet,2326,2269,57,52,Material Shortage,97.0,2.45,2212,57,0.87,October,4,43,Monday,High
PRD18838,2025-07-28,Rolling Line,B,MC007,OP004,CR Sheet,1341,1330,11,98,Quality Inspection,94.9,0.82,1319,11,1.63,July,3,31,Monday,Medium
PRD18839,2025-04-23,Cut-To-Length Line,B,MC004,OP028,HR Coil,2332,2298,34,63,Tool Change,96.3,1.46,2264,34,1.05,April,2,17,Wednesday,High
PRD18840,2025-09-01,Rolling Line,B,MC002,OP020,GI Sheet,1710,1658,52,17,Tool Change,99.0,3.04,1606,52,0.28,September,3,36,Monday,High
PRD18841,2025-06-15,Rolling Line,A,MC002,OP009,CR Sheet,761,735,26,57,Quality Inspection,96.1,3.42,709,26,0.95,June,2,24,Sunday,High
PRD18842,2025-07-10,Cut-To-Length Line,B,MC004,OP025,GI Sheet,2266,2255,11,0,Quality Inspection,95.6,0.49,2244,11,0.0,July,3,28,Thursday,High
PRD18843,2025-09-14,Cut-To-Length Line,A,MC002,OP023,GP Coil,2411,2384,27,71,Scheduled Maintenance,97.0,1.12,2357,27,1.18,September,3,37,Sunday,High
PRD18844,2025-11-23,Finishing Line,B,MC001,OP004,GI Sheet,1032,994,38,22,Mechanical Failure,95.5,3.68,956,38,0.37,November,4,47,Sunday,High
PRD18845,2025-08-06,Pickling Line,A,MC017,OP025,HR Sheet,1153,1133,20,18,Scheduled Maintenance,98.1,1.73,1113,20,0.3,August,3,32,Wednesday,High
PRD18846,2025-12-25,Pickling Line,A,MC008,OP005,HR Sheet,2078,1965,113,68,Material Shortage,98.8,5.44,1852,113,1.13,December,4,52,Thursday,High
PRD18847,2025-10-02,Cut-To-Length Line,C,MC018,OP026,Steel Strip,1829,1805,24,41,Mechanical Failure,87.9,1.31,1781,24,0.68,October,4,40,Thursday,Low
PRD18848,2025-02-21,Slitting Line,C,MC009,OP027,GI Sheet,1690,1644,46,3,Scheduled Maintenance,93.7,2.72,1598,46,0.05,February,1,8,Friday,Medium
PRD18849,2025-06-07,Rolling Line,A,MC002,OP004,HR Sheet,1498,1447,51,78,Mechanical Failure,95.2,3.4,1396,51,1.3,June,2,23,Saturday,High
PRD18850,2025-12-29,Slitting Line,C,MC004,OP021,GI Sheet,800,777,23,21,Tool Change,91.0,2.88,754,23,0.35,December,4,1,Monday,Medium
PRD18851,2025-02-24,Slitting Line,A,MC007,OP025,GI Sheet,1635,1572,63,67,Tool Change,92.3,3.85,1509,63,1.12,February,1,9,Monday,Medium
PRD18852,2025-01-14,Slitting Line,A,MC011,OP011,GP Coil,1087,1067,20,39,Tool Change,93.4,1.84,1047,20,0.65,January,1,3,Tuesday,Medium
PRD18853,2025-09-26,Finishing Line,A,MC008,OP028,CR Sheet,2389,2351,38,32,Quality Inspection,93.4,1.59,2313,38,0.53,September,3,39,Friday,Medium
PRD18854,2025-12-06,Finishing Line,C,MC003,OP017,GP Coil,1306,1276,30,6,Quality Inspection,86.7,2.3,1246,30,0.1,December,4,49,Saturday,Low
PRD18855,2025-03-31,Finishing Line,B,MC017,OP007,Steel Strip,2214,2203,11,13,Mechanical Failure,94.0,0.5,2192,11,0.22,March,1,14,Monday,Medium
PRD18856,2025-01-27,Finishing Line,A,MC004,OP009,Steel Strip,1713,1675,38,6,Scheduled Maintenance,96.8,2.22,1637,38,0.1,January,1,5,Monday,High
PRD18857,2025-03-30,Pickling Line,A,MC016,OP027,HR Coil,2429,2385,44,56,Material Shortage,94.8,1.81,2341,44,0.93,March,1,13,Sunday,Medium
PRD18858,2025-02-10,Slitting Line,B,MC003,OP017,HR Coil,1725,1695,30,44,Quality Inspection,97.8,1.74,1665,30,0.73,February,1,7,Monday,High
PRD18859,2025-10-31,Pickling Line,B,MC020,OP019,Steel Strip,1433,1368,65,30,Material Shortage,90.3,4.54,1303,65,0.5,October,4,44,Friday,Medium
PRD18860,2025-09-25,Finishing Line,C,MC016,OP013,HR Coil,2032,1997,35,39,Mechanical Failure,92.5,1.72,1962,35,0.65,September,3,39,Thursday,Medium
PRD18861,2025-05-18,Pickling Line,B,MC001,OP023,Steel Plate,1612,1568,44,41,Quality Inspection,92.5,2.73,1524,44,0.68,May,2,20,Sunday,Medium
PRD18862,2025-01-06,Pickling Line,B,MC013,OP004,HR Sheet,2151,2060,91,53,Scheduled Maintenance,96.4,4.23,1969,91,0.88,January,1,2,Monday,High
PRD18863,2025-08-30,Rolling Line,C,MC017,OP009,GP Coil,767,757,10,98,Tool Change,95.8,1.3,747,10,1.63,August,3,35,Saturday,High
PRD18864,2025-06-11,Pickling Line,B,MC012,OP026,Steel Strip,1204,1151,53,38,Scheduled Maintenance,91.8,4.4,1098,53,0.63,June,2,24,Wednesday,Medium
PRD18865,2025-06-29,Slitting Line,B,MC016,OP011,GP Coil,1229,1215,14,47,Quality Inspection,92.1,1.14,1201,14,0.78,June,2,26,Sunday,Medium
PRD18866,2025-10-24,Slitting Line,A,MC002,OP013,CR Coil,2199,2186,13,52,Material Shortage,99.0,0.59,2173,13,0.87,October,4,43,Friday,High
PRD18867,2025-01-06,Finishing Line,B,MC010,OP030,CR Coil,1024,997,27,24,Tool Change,95.5,2.64,970,27,0.4,January,1,2,Monday,High
PRD18868,2025-09-28,Rolling Line,C,MC003,OP024,HR Sheet,1286,1220,66,53,Quality Inspection,92.1,5.13,1154,66,0.88,September,3,39,Sunday,Medium
PRD18869,2025-09-29,Finishing Line,A,MC012,OP016,CR Coil,1112,1091,21,25,Material Shortage,93.3,1.89,1070,21,0.42,September,3,40,Monday,Medium
PRD18870,2025-06-05,Rolling Line,B,MC006,OP010,Steel Strip,1258,1217,41,78,Power Failure,95.8,3.26,1176,41,1.3,June,2,23,Thursday,High
PRD18871,2025-03-26,Finishing Line,B,MC005,OP004,HR Coil,1323,1291,32,14,Quality Inspection,92.4,2.42,1259,32,0.23,March,1,13,Wednesday,Medium
PRD18872,2025-07-19,Pickling Line,A,MC001,OP029,GI Sheet,2194,2118,76,2,Tool Change,97.6,3.46,2042,76,0.03,July,3,29,Saturday,High
PRD18873,2025-01-10,Cut-To-Length Line,A,MC016,OP003,Steel Plate,1232,1180,52,49,Tool Change,96.4,4.22,1128,52,0.82,January,1,2,Friday,High
PRD18874,2025-05-18,Rolling Line,A,MC008,OP021,HR Sheet,654,637,17,109,Scheduled Maintenance,96.7,2.6,620,17,1.82,May,2,20,Sunday,High
PRD18875,2025-08-30,Cut-To-Length Line,B,MC013,OP023,GP Coil,582,570,12,83,Quality Inspection,90.5,2.06,558,12,1.38,August,3,35,Saturday,Medium
PRD18876,2025-07-20,Finishing Line,B,MC014,OP022,HR Coil,2088,2051,37,0,Scheduled Maintenance,91.8,1.77,2014,37,0.0,July,3,29,Sunday,Medium
PRD18877,2025-06-05,Rolling Line,B,MC011,OP007,Steel Plate,2431,2322,109,46,Material Shortage,94.4,4.48,2213,109,0.77,June,2,23,Thursday,Medium
PRD18878,2025-10-02,Rolling Line,A,MC012,OP029,GP Coil,2351,2298,53,86,Mechanical Failure,95.6,2.25,2245,53,1.43,October,4,40,Thursday,High
PRD18879,2025-08-13,Slitting Line,B,MC013,OP021,Steel Strip,843,803,40,24,Power Failure,99.0,4.74,763,40,0.4,August,3,33,Wednesday,High
PRD18880,2025-03-09,Rolling Line,A,MC008,OP012,Steel Plate,858,827,31,58,Tool Change,98.7,3.61,796,31,0.97,March,1,10,Sunday,High
PRD18881,2025-07-03,Rolling Line,A,MC010,OP018,Steel Plate,1672,1592,80,157,Power Failure,97.0,4.78,1512,80,2.62,July,3,27,Thursday,High
PRD18882,2025-07-14,Cut-To-Length Line,B,MC003,OP005,GP Coil,2059,2007,52,67,Mechanical Failure,93.5,2.53,1955,52,1.12,July,3,29,Monday,Medium
PRD18883,2025-02-11,Rolling Line,C,MC006,OP023,Steel Plate,1329,1252,77,43,Tool Change,85.0,5.79,1175,77,0.72,February,1,7,Tuesday,Low
PRD18884,2025-05-31,Cut-To-Length Line,C,MC019,OP017,CR Coil,2313,2301,12,9,Scheduled Maintenance,94.3,0.52,2289,12,0.15,May,2,22,Saturday,Medium
PRD18885,2025-03-25,Finishing Line,A,MC018,OP029,CR Sheet,602,585,17,8,Power Failure,93.3,2.82,568,17,0.13,March,1,13,Tuesday,Medium
PRD18886,2025-05-14,Cut-To-Length Line,B,MC018,OP005,CR Coil,1426,1405,21,35,Tool Change,97.3,1.47,1384,21,0.58,May,2,20,Wednesday,High
PRD18887,2025-11-05,Rolling Line,B,MC020,OP020,Steel Strip,1350,1335,15,99,Scheduled Maintenance,96.2,1.11,1320,15,1.65,November,4,45,Wednesday,High
PRD18888,2025-12-20,Pickling Line,C,MC018,OP028,Steel Plate,1920,1827,93,97,Power Failure,93.1,4.84,1734,93,1.62,December,4,51,Saturday,Medium
PRD18889,2025-10-25,Slitting Line,A,MC016,OP012,CR Sheet,1763,1704,59,37,Power Failure,97.8,3.35,1645,59,0.62,October,4,43,Saturday,High
PRD18890,2025-01-30,Slitting Line,C,MC013,OP023,HR Coil,597,587,10,23,Tool Change,94.8,1.68,577,10,0.38,January,1,5,Thursday,Medium
PRD18891,2025-01-09,Slitting Line,B,MC011,OP016,GI Sheet,2277,2214,63,59,Scheduled Maintenance,93.4,2.77,2151,63,0.98,January,1,2,Thursday,Medium
PRD18892,2025-06-19,Finishing Line,C,MC018,OP016,Steel Strip,2205,2124,81,24,Material Shortage,94.7,3.67,2043,81,0.4,June,2,25,Thursday,Medium
PRD18893,2025-10-17,Cut-To-Length Line,C,MC016,OP022,GP Coil,1557,1537,20,39,Power Failure,87.6,1.28,1517,20,0.65,October,4,42,Friday,Low
PRD18894,2025-06-17,Rolling Line,C,MC014,OP007,HR Coil,974,957,17,71,Quality Inspection,85.0,1.75,940,17,1.18,June,2,25,Tuesday,Low
PRD18895,2025-12-10,Pickling Line,B,MC007,OP020,Steel Strip,2197,2134,63,59,Material Shortage,96.3,2.87,2071,63,0.98,December,4,50,Wednesday,High
PRD18896,2025-05-25,Slitting Line,C,MC006,OP013,GI Sheet,1517,1490,27,38,Tool Change,98.3,1.78,1463,27,0.63,May,2,21,Sunday,High
PRD18897,2025-08-16,Finishing Line,A,MC017,OP005,GP Coil,730,715,15,15,Material Shortage,95.1,2.05,700,15,0.25,August,3,33,Saturday,High
PRD18898,2025-11-02,Finishing Line,A,MC015,OP024,HR Sheet,2190,2136,54,15,Scheduled Maintenance,97.7,2.47,2082,54,0.25,November,4,44,Sunday,High
PRD18899,2025-03-17,Slitting Line,B,MC010,Unknown,CR Sheet,2388,2320,68,57,Material Shortage,93.6,2.85,2252,68,0.95,March,1,12,Monday,Medium
PRD18900,2025-08-11,Slitting Line,C,MC017,OP020,HR Sheet,1463,1396,67,27,Quality Inspection,94.5,4.58,1329,67,0.45,August,3,33,Monday,Medium
PRD18901,2025-06-26,Pickling Line,C,MC002,OP027,GI Sheet,975,942,33,27,Power Failure,94.1,3.38,909,33,0.45,June,2,26,Thursday,Medium
PRD18902,2025-07-08,Pickling Line,A,MC017,OP016,Steel Strip,1594,1521,73,88,Mechanical Failure,95.1,4.58,1448,73,1.47,July,3,28,Tuesday,High
PRD18903,2025-10-29,Rolling Line,B,MC013,OP010,GP Coil,1101,1082,19,37,Quality Inspection,96.6,1.73,1063,19,0.62,October,4,44,Wednesday,High
PRD18905,2025-01-17,Slitting Line,B,MC019,OP006,HR Coil,2469,2434,35,26,Quality Inspection,95.4,1.42,2399,35,0.43,January,1,3,Friday,High
PRD18906,2025-03-07,Cut-To-Length Line,A,MC002,OP030,GI Sheet,1900,1835,65,41,Quality Inspection,98.7,3.42,1770,65,0.68,March,1,10,Friday,High
PRD18907,2025-12-26,Slitting Line,A,MC002,OP023,HR Sheet,776,745,31,72,Material Shortage,95.9,3.99,714,31,1.2,December,4,52,Friday,High
PRD18908,2025-09-18,Cut-To-Length Line,A,MC018,OP026,HR Sheet,2180,2137,43,90,Mechanical Failure,95.4,1.97,2094,43,1.5,September,3,38,Thursday,High
PRD18909,2025-05-03,Cut-To-Length Line,C,MC007,OP030,CR Coil,2451,2421,30,63,Tool Change,92.2,1.22,2391,30,1.05,May,2,18,Saturday,Medium
PRD18910,2025-08-19,Pickling Line,B,MC010,OP025,HR Coil,910,882,28,67,Mechanical Failure,99.0,3.08,854,28,1.12,August,3,34,Tuesday,High
PRD18911,2025-05-05,Cut-To-Length Line,A,MC004,OP029,Steel Plate,1823,1747,76,104,Power Failure,99.0,4.17,1671,76,1.73,May,2,19,Monday,High
PRD18912,2025-04-22,Pickling Line,B,MC004,OP021,HR Coil,2357,2323,34,28,Mechanical Failure,96.9,1.44,2289,34,0.47,April,2,17,Tuesday,High
PRD18913,2025-09-29,Rolling Line,C,MC001,OP019,HR Coil,1375,1358,17,98,Tool Change,90.8,1.24,1341,17,1.63,September,3,40,Monday,Medium
PRD18914,2025-03-22,Rolling Line,C,MC002,OP021,CR Coil,1764,1738,26,68,Quality Inspection,95.4,1.47,1712,26,1.13,March,1,12,Saturday,High
PRD18915,2025-09-03,Slitting Line,C,MC010,OP002,HR Sheet,717,706,11,39,Tool Change,87.0,1.53,695,11,0.65,September,3,36,Wednesday,Low
PRD18916,2025-12-13,Rolling Line,A,MC015,OP029,CR Coil,975,958,17,164,Mechanical Failure,95.3,1.74,941,17,2.73,December,4,50,Saturday,High
PRD18917,2025-11-24,Cut-To-Length Line,A,MC012,OP008,Steel Strip,1992,1931,61,74,Mechanical Failure,95.6,3.06,1870,61,1.23,November,4,48,Monday,High
PRD18918,2025-08-03,Slitting Line,A,MC003,OP020,GI Sheet,2203,2137,66,32,Scheduled Maintenance,98.6,3.0,2071,66,0.53,August,3,31,Sunday,High
PRD18919,2025-12-18,Rolling Line,B,MC004,OP009,GI Sheet,739,716,23,127,Material Shortage,92.8,3.11,693,23,2.12,December,4,51,Thursday,Medium
PRD18920,2025-08-23,Finishing Line,B,MC009,OP003,Steel Plate,2266,2192,74,16,Tool Change,93.8,3.27,2118,74,0.27,August,3,34,Saturday,Medium
PRD18921,2025-03-23,Cut-To-Length Line,A,MC014,OP007,CR Coil,662,644,18,46,Scheduled Maintenance,97.8,2.72,626,18,0.77,March,1,12,Sunday,High
PRD18922,2025-10-21,Pickling Line,C,MC010,OP003,HR Sheet,2253,2170,83,41,Tool Change,94.2,3.68,2087,83,0.68,October,4,43,Tuesday,Medium
PRD18923,2025-11-06,Slitting Line,C,MC010,OP011,Steel Strip,1773,1694,79,58,Quality Inspection,93.1,4.46,1615,79,0.97,November,4,45,Thursday,Medium
